"pub_date","advances_sqkm","cot_sqkm","infils_sqkm","claims_sqkm","ua_cos_sqkm","flet_sqkm","presence_sqkm","claims_flet_sqkm","claims_presence_sqkm","ua_cos_claims_sqkm","flet_delta","flet_7day_avg","presence_delta","presence_7day_avg"
"2022-08-22","4082.02","120807.87","0.00","543.84","4074.41","124889.86","124889.86","125433.68","125433.68","4618.24","38.40","12.3243","38.40","12.3243"
"2022-08-23","4081.73","120789.99","0.00","606.96","4029.46","124871.68","124871.68","125478.63","125478.63","4636.42","-18.18","7.9071","-18.18","7.9071"
"2022-08-24","4112.65","120789.99","0.00","606.96","4000.04","124902.61","124902.61","125509.56","125509.56","4607.00","30.93","9.9900","30.93","9.9900"
"2022-08-25","4104.58","120798.37","0.00","606.66","4000.04","124902.91","124902.91","125509.56","125509.56","4606.70","0.30","10.0929","0.30","10.0929"
"2022-08-26","4104.58","120798.37","0.00","606.66","4000.04","124902.91","124902.91","125509.56","125509.56","4606.70","0.00","9.7771","0.00","9.7771"
"2022-08-27","4108.05","120798.37","0.00","604.22","4000.04","124906.38","124906.38","125510.59","125510.59","4604.26","3.47","7.9971","3.47","7.9971"
"2022-08-28","4113.25","120798.37","0.00","602.43","3995.50","124911.59","124911.59","125514.01","125514.01","4597.93","5.21","8.5900","5.21","8.5900"
"2022-08-29","4108.18","120798.37","0.00","593.11","4011.34","124906.52","124906.52","125499.61","125499.61","4604.45","-5.07","2.3800","-5.07","2.3800"
"2022-08-30","4120.67","120757.57","0.00","633.09","3999.60","124878.20","124878.20","125511.29","125511.29","4632.69","-28.32","0.9314","-28.32","0.9314"
"2022-08-31","4102.71","120757.57","0.00","633.16","4017.56","124860.24","124860.24","125493.40","125493.40","4650.72","-17.96","-6.0529","-17.96","-6.0529"
"2022-09-01","4127.95","120711.48","0.00","637.98","4033.62","124839.39","124839.39","125477.36","125477.36","4671.60","-20.85","-9.0743","-20.85","-9.0743"
"2022-09-02","4249.94","120547.30","0.00","603.50","4110.29","124797.21","124797.21","125400.70","125400.70","4713.79","-42.18","-15.1000","-42.18","-15.1000"
"2022-09-03","4206.33","120547.30","0.00","814.80","4100.38","124753.60","124753.60","125568.39","125568.39","4915.18","-43.61","-21.8257","-43.61","-21.8257"
"2022-09-04","4235.74","120443.75","0.00","789.33","4199.98","124679.46","124679.46","125468.78","125468.78","4989.31","-74.14","-33.1614","-74.14","-33.1614"
"2022-09-05","4227.94","120443.75","0.00","709.86","4239.45","124671.66","124671.66","125381.51","125381.51","4949.30","-7.80","-33.5514","-7.80","-33.5514"
"2022-09-06","4281.75","120318.62","0.00","716.59","4322.25","124600.33","124600.33","125316.91","125316.91","5038.84","-71.33","-39.6957","-71.33","-39.6957"
"2022-09-07","4285.43","119778.12","0.00","705.95","4779.35","124063.52","124063.52","124769.46","124769.46","5485.30","-536.81","-113.8171","-536.81","-113.8171"
"2022-09-08","4630.35","119169.62","0.00","695.99","5057.51","123799.94","123799.94","124495.91","124495.91","5753.49","-263.58","-148.4929","-263.58","-148.4929"
"2022-09-09","4607.82","118014.34","0.00","694.09","6236.99","122622.13","122622.13","123316.21","123316.21","6931.08","-1177.81","-310.7257","-1177.81","-310.7257"
"2022-09-10","4945.54","114685.44","0.00","626.19","9296.06","119630.95","119630.95","120257.13","120257.13","9922.25","-2991.18","-731.8071","-2991.18","-731.8071"
"2022-09-11","2781.05","112943.64","0.00","561.91","13265.77","115724.66","115724.66","116286.56","116286.56","13827.68","-3906.29","-1279.2571","-3906.29","-1279.2571"
"2022-09-12","2873.43","113652.46","0.00","549.78","13279.14","116525.86","116525.86","117075.62","117075.62","13828.91","801.20","-1163.6857","801.20","-1163.6857"
"2022-09-13","2878.19","113621.79","0.00","635.11","13240.32","116499.95","116499.95","117135.05","117135.05","13875.43","-25.91","-1157.1971","-25.91","-1157.1971"
"2022-09-14","2847.30","113614.45","0.00","657.01","13299.29","116444.83","116444.83","117101.82","117101.82","13956.29","-55.12","-1088.3843","-55.12","-1088.3843"
"2022-09-15","3151.36","113265.65","0.00","645.08","13335.34","116416.89","116416.89","117061.96","117061.96","13980.42","-27.94","-1054.7214","-27.94","-1054.7214"
"2022-09-16","3203.00","113187.92","0.00","645.08","13361.41","116390.80","116390.80","117035.87","117035.87","14006.49","-26.09","-890.1900","-26.09","-890.1900"
"2022-09-17","3291.94","112955.61","0.00","646.27","13504.79","116247.43","116247.43","116893.68","116893.68","14151.05","-143.37","-483.3600","-143.37","-483.3600"
"2022-09-18","3318.18","112923.05","0.00","635.33","13504.79","116241.21","116241.21","116876.53","116876.53","14140.12","-6.22","73.7929","-6.22","73.7929"
"2022-09-19","3282.26","112923.05","0.00","622.46","13553.84","116205.29","116205.29","116827.73","116827.73","14176.30","-35.92","-45.7957","-35.92","-45.7957"
"2022-09-20","3270.48","112923.05","0.00","631.00","13565.62","116193.50","116193.50","116824.49","116824.49","14196.61","-11.79","-43.7786","-11.79","-43.7786"
"2022-09-21","3248.92","112918.72","0.00","631.00","13591.51","116167.61","116167.61","116798.60","116798.60","14222.51","-25.89","-39.6029","-25.89","-39.6029"
"2022-09-22","3377.36","112657.90","0.00","644.54","13726.10","116035.23","116035.23","116679.76","116679.76","14370.64","-132.38","-54.5229","-132.38","-54.5229"
"2022-09-23","3552.12","112478.65","0.00","641.07","13734.05","116030.75","116030.75","116671.81","116671.81","14375.12","-4.48","-51.4357","-4.48","-51.4357"
"2022-09-24","3736.95","112184.08","0.00","608.78","13876.08","115921.01","115921.01","116529.78","116529.78","14484.86","-109.74","-46.6314","-109.74","-46.6314"
"2022-09-25","3888.06","111965.87","0.00","652.07","13899.90","115853.90","115853.90","116505.96","116505.96","14551.97","-67.11","-55.3300","-67.11","-55.3300"
"2022-09-26","3851.20","111965.87","0.00","629.34","13961.63","115817.04","115817.04","116446.37","116446.37","14590.98","-36.86","-55.4643","-36.86","-55.4643"
"2022-09-27","3777.12","111951.66","0.00","615.21","14061.92","115728.75","115728.75","116343.95","116343.95","14677.13","-88.29","-66.3929","-88.29","-66.3929"
"2022-09-28","3742.25","111720.37","0.00","626.16","14321.10","115462.59","115462.59","116088.74","116088.74","14947.27","-266.16","-100.7171","-266.16","-100.7171"
"2022-09-29","3742.70","111720.37","0.00","634.07","14323.06","115463.03","115463.03","116097.09","116097.09","14954.33","0.44","-81.7429","0.44","-81.7429"
"2022-09-30","3686.71","111656.87","0.00","580.74","14493.12","115343.54","115343.54","115924.25","115924.25","15073.86","-119.49","-98.1729","-119.49","-98.1729"
"2022-10-01","3679.12","111529.14","0.00","580.08","14629.04","115208.23","115208.23","115788.27","115788.27","15209.12","-135.31","-101.8257","-135.31","-101.8257"
"2022-10-02","3492.92","111327.15","0.00","569.20","15027.63","114820.04","114820.04","115389.21","115389.21","15596.83","-388.19","-147.6943","-388.19","-147.6943"
"2022-10-03","3700.63","110451.87","0.00","569.20","15695.19","114152.47","114152.47","114721.64","114721.64","16264.39","-667.57","-237.7957","-667.57","-237.7957"
"2022-10-04","3611.51","109538.10","0.00","518.88","16752.84","113149.58","113149.58","113668.42","113668.42","17271.72","-1002.89","-368.4529","-1002.89","-368.4529"
"2022-10-05","3589.50","109380.26","0.00","510.02","16941.31","112969.74","112969.74","113479.73","113479.73","17451.33","-179.84","-356.1214","-179.84","-356.1214"
"2022-10-06","3646.10","109339.04","0.00","471.43","16965.48","112985.12","112985.12","113456.52","113456.52","17436.91","15.38","-353.9871","15.38","-353.9871"
"2022-10-07","3855.10","109143.83","0.00","479.49","16941.48","112998.91","112998.91","113478.38","113478.38","17420.97","13.79","-334.9471","13.79","-334.9471"
"2022-10-08","3854.94","109143.83","0.00","493.25","16923.50","112998.75","112998.75","113491.97","113491.97","17416.75","-0.16","-315.6400","-0.16","-315.6400"
"2022-10-09","3714.66","108947.96","0.00","521.88","17240.27","112662.60","112662.60","113184.45","113184.45","17762.15","-336.15","-308.2057","-336.15","-308.2057"
"2022-10-10","3784.36","108913.75","0.00","648.59","17093.47","112698.08","112698.08","113346.65","113346.65","17742.07","35.48","-207.7700","35.48","-207.7700"
"2022-10-11","3784.36","108913.75","0.00","803.08","16950.04","112698.08","112698.08","113501.13","113501.13","17753.12","0.00","-64.5000","0.00","-64.5000"
"2022-10-12","3616.22","108913.75","0.00","755.72","17165.53","112529.94","112529.94","113285.63","113285.63","17921.25","-168.14","-62.8286","-168.14","-62.8286"
"2022-10-13","3527.84","108913.75","0.00","750.42","17266.75","112441.56","112441.56","113191.95","113191.95","18017.17","-88.38","-77.6514","-88.38","-77.6514"
"2022-10-14","3589.55","108876.67","0.00","721.75","17269.14","112466.19","112466.19","113187.93","113187.93","17990.89","24.63","-76.1029","24.63","-76.1029"
"2022-10-15","3573.90","108876.67","0.00","704.23","17302.32","112450.55","112450.55","113154.76","113154.76","18006.55","-15.64","-78.3143","-15.64","-78.3143"
"2022-10-16","3573.90","108876.67","0.00","700.29","17306.25","112450.55","112450.55","113150.83","113150.83","18006.55","0.00","-30.2929","0.00","-30.2929"
"2022-10-17","3575.66","108876.67","0.00","689.48","17317.24","112452.30","112452.30","113141.77","113141.77","18006.72","1.75","-35.1114","1.75","-35.1114"
"2022-10-18","3585.55","108876.67","0.00","687.81","17308.99","112462.20","112462.20","113150.00","113150.00","17996.80","9.90","-33.6971","9.90","-33.6971"
"2022-10-19","3566.38","108876.67","0.00","702.26","17315.94","112443.02","112443.02","113145.28","113145.28","18018.21","-19.18","-12.4171","-19.18","-12.4171"
"2022-10-20","3566.49","108876.67","0.00","685.36","17320.38","112443.13","112443.13","113128.49","113128.49","18005.75","0.11","0.2243","0.11","0.2243"
"2022-10-21","3539.17","108876.67","0.00","687.24","17345.82","112415.82","112415.82","113103.05","113103.05","18033.06","-27.31","-7.1957","-27.31","-7.1957"
"2022-10-22","3534.27","108863.10","0.00","662.04","17383.41","112397.34","112397.34","113059.37","113059.37","18045.45","-18.48","-7.6014","-18.48","-7.6014"
"2022-10-23","3536.09","108863.10","0.00","655.04","17388.31","112399.16","112399.16","113054.19","113054.19","18043.35","1.82","-7.3414","1.82","-7.3414"
"2022-10-24","3531.75","108863.10","0.00","671.55","17375.61","112394.82","112394.82","113066.36","113066.36","18047.16","-4.34","-8.2114","-4.34","-8.2114"
"2022-10-25","3529.17","108863.10","0.00","588.44","17461.35","112392.24","112392.24","112980.67","112980.67","18049.77","-2.58","-9.9943","-2.58","-9.9943"
"2022-10-26","3494.54","108863.10","0.00","589.50","17496.41","112357.61","112357.61","112947.11","112947.11","18085.90","-34.63","-12.2014","-34.63","-12.2014"
"2022-10-27","3490.88","108863.10","0.00","597.11","17492.59","112353.95","112353.95","112951.05","112951.05","18089.68","-3.66","-12.7400","-3.66","-12.7400"
"2022-10-28","3464.62","108889.37","0.00","602.55","17487.14","112353.95","112353.95","112956.50","112956.50","18089.68","0.00","-8.8386","0.00","-8.8386"
"2022-10-29","3467.63","108889.37","0.00","637.03","17446.60","112356.96","112356.96","112993.98","112993.98","18083.62","3.01","-5.7686","3.01","-5.7686"
"2022-10-30","3467.63","108889.37","0.00","784.79","17403.29","112356.96","112356.96","113141.72","113141.72","18188.06","0.00","-6.0286","0.00","-6.0286"
"2022-10-31","3402.98","108888.66","0.00","733.52","17485.11","112291.61","112291.61","113025.11","113025.11","18218.62","-65.35","-14.7443","-65.35","-14.7443"
"2022-11-01","3449.14","108888.66","0.00","687.16","17485.30","112337.78","112337.78","113024.91","113024.91","18172.45","46.17","-7.7800","46.17","-7.7800"
"2022-11-02","3445.04","108888.66","0.00","675.47","17498.06","112333.68","112333.68","113009.13","113009.13","18173.51","-4.10","-3.4186","-4.10","-3.4186"
"2022-11-03","3475.76","108888.66","0.00","639.06","17502.78","112364.40","112364.40","113003.43","113003.43","18141.82","30.72","1.4929","30.72","1.4929"
"2022-11-04","3478.11","108888.66","0.00","636.82","17502.67","112366.74","112366.74","113003.55","113003.55","18139.48","2.34","1.8271","2.34","1.8271"
"2022-11-05","3484.36","108888.66","0.00","596.41","17525.29","112373.00","112373.00","112969.39","112969.39","18121.70","6.26","2.2914","6.26","2.2914"
"2022-11-06","3493.12","108884.74","0.00","590.96","17525.25","112377.84","112377.84","112968.78","112968.78","18116.21","4.84","2.9829","4.84","2.9829"
"2022-11-07","3517.11","108884.74","0.00","576.33","17522.00","112401.83","112401.83","112978.14","112978.14","18098.33","23.99","15.7457","23.99","15.7457"
"2022-11-08","3615.64","108884.74","0.00","510.84","17488.92","112500.35","112500.35","113011.18","113011.18","17999.75","98.52","23.2243","98.52","23.2243"
"2022-11-09","7028.75","105428.08","0.00","427.33","17595.33","112456.82","112456.82","112884.14","112884.14","18022.65","-43.53","17.5914","-43.53","17.5914"
"2022-11-10","6441.98","105428.08","0.00","338.63","18182.26","111870.05","111870.05","112208.67","112208.67","18520.89","-586.77","-70.6214","-586.77","-70.6214"
"2022-11-11","2377.00","105392.33","0.00","344.56","22202.61","107769.33","107769.33","108113.89","108113.89","22547.18","-4100.72","-656.7729","-4100.72","-656.7729"
"2022-11-12","2419.55","105292.90","0.00","908.51","22262.01","107712.43","107712.43","108476.40","108476.40","22488.14","-56.90","-665.7957","-56.90","-665.7957"
"2022-11-13","2414.97","105292.90","0.00","334.69","22268.90","107707.86","107707.86","108042.55","108042.55","22603.59","-4.57","-667.1400","-4.57","-667.1400"
"2022-11-14","2431.24","105292.90","0.00","332.54","22269.68","107724.13","107724.13","108043.93","108043.93","22602.21","16.27","-668.2429","16.27","-668.2429"
"2022-11-15","2475.11","105218.75","0.00","305.05","22289.88","107693.83","107693.83","107998.88","107998.88","22594.93","-30.30","-686.6457","-30.30","-686.6457"
"2022-11-16","2500.54","105188.95","0.00","301.44","22288.31","107689.47","107689.47","107990.91","107990.91","22589.75","-4.36","-681.0500","-4.36","-681.0500"
"2022-11-17","2521.33","105188.95","0.00","294.18","22293.83","107710.26","107710.26","108004.44","108004.44","22588.01","20.79","-594.2557","20.79","-594.2557"
"2022-11-18","2523.98","105188.95","0.00","293.35","22292.62","107712.91","107712.91","108006.26","108006.26","22585.97","2.65","-8.0600","2.65","-8.0600"
"2022-11-19","2525.73","105188.95","0.00","292.99","22292.62","107714.66","107714.66","108007.65","108007.65","22585.62","1.75","0.3186","1.75","0.3186"
"2022-11-20","2560.45","105188.95","0.00","292.99","22308.42","107749.38","107749.38","108042.37","108042.37","22601.41","34.72","5.9314","34.72","5.9314"
"2022-11-21","2600.19","105188.95","0.00","281.93","22302.21","107766.69","107766.69","108048.62","108048.62","22584.15","17.31","6.0800","17.31","6.0800"
"2022-11-22","2602.25","105188.95","0.00","257.38","22302.21","107768.75","107768.75","108008.89","108008.89","22550.17","2.06","10.7029","2.06","10.7029"
"2022-11-23","2578.07","105188.95","0.00","228.56","22304.44","107767.02","107767.02","107995.57","107995.57","22532.99","-1.73","11.0786","-1.73","11.0786"
"2022-11-24","2555.21","105188.95","0.00","235.63","22320.22","107744.16","107744.16","107979.79","107979.79","22555.85","-22.86","4.8429","-22.86","4.8429"
"2022-11-25","2549.58","105188.95","0.00","254.46","22306.27","107738.53","107738.53","107992.98","107992.98","22560.73","-5.63","3.6600","-5.63","3.6600"
"2022-11-26","2549.61","105188.95","0.00","257.38","22306.27","107738.56","107738.56","107995.93","107995.93","22563.65","0.03","3.4143","0.03","3.4143"
"2022-11-27","2551.51","105188.95","0.00","256.87","22306.27","107740.46","107740.46","107997.32","107997.32","22563.14","1.90","-1.2743","1.90","-1.2743"
"2022-11-28","2561.86","105188.95","0.00","296.53","22305.68","107750.81","107750.81","108047.33","108047.33","22602.20","10.35","-2.2686","10.35","-2.2686"
"2022-11-29","2561.92","105188.95","0.00","301.22","22303.25","107750.87","107750.87","108052.09","108052.09","22604.48","0.06","-2.5543","0.06","-2.5543"
"2022-11-30","2702.37","105040.99","0.00","292.02","22323.67","107743.36","107743.36","108035.38","108035.38","22615.70","-7.51","-3.3800","-7.51","-3.3800"
"2022-12-01","2711.41","105032.11","0.00","302.72","22322.32","107743.52","107743.52","108046.23","108046.23","22625.04","0.16","-0.0914","0.16","-0.0914"
